# SPDX-License-Identifier: MIT
# Copyright (C) 2018-present iced project and contributors

64, 64 F3 A4, Movsb_m8_m8, UppercasePrefixes=true
64, C4E249 E3 10, VEX_Cmpnbxadd_m32_r32_r32, CC_ae=ae
64, C4E249 E3 10, VEX_Cmpnbxadd_m32_r32_r32, CC_ae=nb
64, C4E249 E3 10, VEX_Cmpnbxadd_m32_r32_r32, CC_ae=nc
64, C4E249 E4 10, VEX_Cmpzxadd_m32_r32_r32, CC_e=e
64, C4E249 E4 10, VEX_Cmpzxadd_m32_r32_r32, CC_e=z
64, C4E249 E5 10, VEX_Cmpnzxadd_m32_r32_r32, CC_ne=ne
64, C4E249 E5 10, VEX_Cmpnzxadd_m32_r32_r32, CC_ne=nz
64, C4E249 E6 10, VEX_Cmpbexadd_m32_r32_r32, CC_be=be
64, C4E249 E6 10, VEX_Cmpbexadd_m32_r32_r32, CC_be=na
64, C4E249 E7 10, VEX_Cmpnbexadd_m32_r32_r32, CC_a=a
64, C4E249 E7 10, VEX_Cmpnbexadd_m32_r32_r32, CC_a=nbe
64, C4E249 EA 10, VEX_Cmppxadd_m32_r32_r32, CC_p=p
64, C4E249 EA 10, VEX_Cmppxadd_m32_r32_r32, CC_p=pe
64, C4E249 EB 10, VEX_Cmpnpxadd_m32_r32_r32, CC_np=np
64, C4E249 EB 10, VEX_Cmpnpxadd_m32_r32_r32, CC_np=po
64, C4E249 EC 10, VEX_Cmplxadd_m32_r32_r32, CC_l=l
64, C4E249 EC 10, VEX_Cmplxadd_m32_r32_r32, CC_l=nge
64, C4E249 ED 10, VEX_Cmpnlxadd_m32_r32_r32, CC_ge=ge
64, C4E249 ED 10, VEX_Cmpnlxadd_m32_r32_r32, CC_ge=nl
64, C4E249 EE 10, VEX_Cmplexadd_m32_r32_r32, CC_le=le
64, C4E249 EE 10, VEX_Cmplexadd_m32_r32_r32, CC_le=ng
64, C4E249 EF 10, VEX_Cmpnlexadd_m32_r32_r32, CC_g=g
64, C4E249 EF 10, VEX_Cmpnlexadd_m32_r32_r32, CC_g=nle

64, C4E2C9 E2 10, VEX_Cmpbxadd_m64_r64_r64, CC_b=b
64, C4E2C9 E2 10, VEX_Cmpbxadd_m64_r64_r64, CC_b=c
64, C4E2C9 E2 10, VEX_Cmpbxadd_m64_r64_r64, CC_b=nae
64, C4E2C9 E3 10, VEX_Cmpnbxadd_m64_r64_r64, CC_ae=ae
64, C4E2C9 E3 10, VEX_Cmpnbxadd_m64_r64_r64, CC_ae=nb
64, C4E2C9 E3 10, VEX_Cmpnbxadd_m64_r64_r64, CC_ae=nc
64, C4E2C9 E4 10, VEX_Cmpzxadd_m64_r64_r64, CC_e=e
64, C4E2C9 E4 10, VEX_Cmpzxadd_m64_r64_r64, CC_e=z
64, C4E2C9 E5 10, VEX_Cmpnzxadd_m64_r64_r64, CC_ne=ne
64, C4E2C9 E5 10, VEX_Cmpnzxadd_m64_r64_r64, CC_ne=nz
64, C4E2C9 E6 10, VEX_Cmpbexadd_m64_r64_r64, CC_be=be
64, C4E2C9 E6 10, VEX_Cmpbexadd_m64_r64_r64, CC_be=na
64, C4E2C9 E7 10, VEX_Cmpnbexadd_m64_r64_r64, CC_a=a
64, C4E2C9 E7 10, VEX_Cmpnbexadd_m64_r64_r64, CC_a=nbe
64, C4E2C9 EA 10, VEX_Cmppxadd_m64_r64_r64, CC_p=p
64, C4E2C9 EA 10, VEX_Cmppxadd_m64_r64_r64, CC_p=pe
64, C4E2C9 EB 10, VEX_Cmpnpxadd_m64_r64_r64, CC_np=np
64, C4E2C9 EB 10, VEX_Cmpnpxadd_m64_r64_r64, CC_np=po
64, C4E2C9 EC 10, VEX_Cmplxadd_m64_r64_r64, CC_l=l
64, C4E2C9 EC 10, VEX_Cmplxadd_m64_r64_r64, CC_l=nge
64, C4E2C9 ED 10, VEX_Cmpnlxadd_m64_r64_r64, CC_ge=ge
64, C4E2C9 ED 10, VEX_Cmpnlxadd_m64_r64_r64, CC_ge=nl
64, C4E2C9 EE 10, VEX_Cmplexadd_m64_r64_r64, CC_le=le
64, C4E2C9 EE 10, VEX_Cmplexadd_m64_r64_r64, CC_le=ng
64, C4E2C9 EF 10, VEX_Cmpnlexadd_m64_r64_r64, CC_g=g
64, C4E2C9 EF 10, VEX_Cmpnlexadd_m64_r64_r64, CC_g=nle

64, 26 8B CA, Mov_r32_rm32, ShowUselessPrefixes=false
64, 26 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=false
64, 2E 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=false
64, 36 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=false
64, 3E 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=false
64, 64 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=false
64, 65 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=false
64, 26 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=false
64, 2E 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=false
64, 36 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=false
64, 3E 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=false
64, 64 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=false
64, 65 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=false
64, 26 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=false
64, 2E 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=false
64, 36 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=false
64, 3E 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=false
64, 64 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=false
64, 65 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=false
32, 26 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=false
32, 2E 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=false
32, 36 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=false
32, 3E 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=false
32, 64 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=false
32, 65 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=false
32, 26 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=false
32, 2E 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=false
32, 36 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=false
32, 3E 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=false
32, 64 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=false
32, 65 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=false
32, 26 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=false
32, 2E 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=false
32, 36 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=false
32, 3E 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=false
32, 64 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=false
32, 65 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=false
16, 26 8B 07, Mov_r16_rm16, ShowUselessPrefixes=false
16, 2E 8B 07, Mov_r16_rm16, ShowUselessPrefixes=false
16, 36 8B 07, Mov_r16_rm16, ShowUselessPrefixes=false
16, 3E 8B 07, Mov_r16_rm16, ShowUselessPrefixes=false
16, 64 8B 07, Mov_r16_rm16, ShowUselessPrefixes=false
16, 65 8B 07, Mov_r16_rm16, ShowUselessPrefixes=false
16, 26 8B 46 00, Mov_r16_rm16, ShowUselessPrefixes=false
16, 2E 8B 46 00, Mov_r16_rm16, ShowUselessPrefixes=false
16, 36 8B 46 00, Mov_r16_rm16, ShowUselessPrefixes=false
16, 3E 8B 46 00, Mov_r16_rm16, ShowUselessPrefixes=false
16, 64 8B 46 00, Mov_r16_rm16, ShowUselessPrefixes=false
16, 65 8B 46 00, Mov_r16_rm16, ShowUselessPrefixes=false
64, F3 8B CA, Mov_r32_rm32, ShowUselessPrefixes=false
64, F2 8B CA, Mov_r32_rm32, ShowUselessPrefixes=false

64, 26 8B CA, Mov_r32_rm32, ShowUselessPrefixes=true
64, 26 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=true
64, 2E 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=true
64, 36 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=true
64, 3E 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=true
64, 64 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=true
64, 65 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=true
64, 26 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=true
64, 2E 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=true
64, 36 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=true
64, 3E 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=true
64, 64 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=true
64, 65 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=true
64, 26 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=true
64, 2E 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=true
64, 36 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=true
64, 3E 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=true
64, 64 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=true
64, 65 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=true
32, 26 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=true
32, 2E 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=true
32, 36 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=true
32, 3E 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=true
32, 64 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=true
32, 65 8B 0A, Mov_r32_rm32, ShowUselessPrefixes=true
32, 26 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=true
32, 2E 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=true
32, 36 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=true
32, 3E 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=true
32, 64 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=true
32, 65 8B 4D 00, Mov_r32_rm32, ShowUselessPrefixes=true
32, 26 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=true
32, 2E 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=true
32, 36 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=true
32, 3E 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=true
32, 64 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=true
32, 65 8B 0C 24, Mov_r32_rm32, ShowUselessPrefixes=true
16, 26 8B 07, Mov_r16_rm16, ShowUselessPrefixes=true
16, 2E 8B 07, Mov_r16_rm16, ShowUselessPrefixes=true
16, 36 8B 07, Mov_r16_rm16, ShowUselessPrefixes=true
16, 3E 8B 07, Mov_r16_rm16, ShowUselessPrefixes=true
16, 64 8B 07, Mov_r16_rm16, ShowUselessPrefixes=true
16, 65 8B 07, Mov_r16_rm16, ShowUselessPrefixes=true
16, 26 8B 46 00, Mov_r16_rm16, ShowUselessPrefixes=true
16, 2E 8B 46 00, Mov_r16_rm16, ShowUselessPrefixes=true
16, 36 8B 46 00, Mov_r16_rm16, ShowUselessPrefixes=true
16, 3E 8B 46 00, Mov_r16_rm16, ShowUselessPrefixes=true
16, 64 8B 46 00, Mov_r16_rm16, ShowUselessPrefixes=true
16, 65 8B 46 00, Mov_r16_rm16, ShowUselessPrefixes=true
64, F3 8B CA, Mov_r32_rm32, ShowUselessPrefixes=true
64, F2 8B CA, Mov_r32_rm32, ShowUselessPrefixes=true

64, 62 E10F18 2A D3, EVEX_Vcvtsi2sd_xmm_xmm_rm32_er, ShowUselessPrefixes=false
64, 62 714F30 2A D3, EVEX_Vcvtsi2sd_xmm_xmm_rm32_er, ShowUselessPrefixes=false
64, 62 D14F58 2A D3, EVEX_Vcvtsi2sd_xmm_xmm_rm32_er, ShowUselessPrefixes=false
64, 62 F14F78 2A D3, EVEX_Vcvtsi2sd_xmm_xmm_rm32_er, ShowUselessPrefixes=false
64, 62 E10F18 7B D3, EVEX_Vcvtusi2sd_xmm_xmm_rm32_er, ShowUselessPrefixes=false
64, 62 714F30 7B D3, EVEX_Vcvtusi2sd_xmm_xmm_rm32_er, ShowUselessPrefixes=false
64, 62 D14F58 7B D3, EVEX_Vcvtusi2sd_xmm_xmm_rm32_er, ShowUselessPrefixes=false
64, 62 F14F78 7B D3, EVEX_Vcvtusi2sd_xmm_xmm_rm32_er, ShowUselessPrefixes=false
64, 62 F17E9B E6 D3, EVEX_Vcvtdq2pd_zmm_k1z_ymmm256b32_er, ShowUselessPrefixes=false
64, 62 317E3B E6 D3, EVEX_Vcvtdq2pd_zmm_k1z_ymmm256b32_er, ShowUselessPrefixes=false
64, 62 C17EDB E6 D3, EVEX_Vcvtdq2pd_zmm_k1z_ymmm256b32_er, ShowUselessPrefixes=false
64, 62 F17E7B E6 D3, EVEX_Vcvtdq2pd_zmm_k1z_ymmm256b32_er, ShowUselessPrefixes=false
64, 62 F17E9B 7A D3, EVEX_Vcvtudq2pd_zmm_k1z_ymmm256b32_er, ShowUselessPrefixes=false
64, 62 317E3B 7A D3, EVEX_Vcvtudq2pd_zmm_k1z_ymmm256b32_er, ShowUselessPrefixes=false
64, 62 C17EDB 7A D3, EVEX_Vcvtudq2pd_zmm_k1z_ymmm256b32_er, ShowUselessPrefixes=false
64, 62 F17E7B 7A D3, EVEX_Vcvtudq2pd_zmm_k1z_ymmm256b32_er, ShowUselessPrefixes=false

64, 62 E10F18 2A D3, EVEX_Vcvtsi2sd_xmm_xmm_rm32_er, ShowUselessPrefixes=true
64, 62 714F30 2A D3, EVEX_Vcvtsi2sd_xmm_xmm_rm32_er, ShowUselessPrefixes=true
64, 62 D14F58 2A D3, EVEX_Vcvtsi2sd_xmm_xmm_rm32_er, ShowUselessPrefixes=true
64, 62 F14F78 2A D3, EVEX_Vcvtsi2sd_xmm_xmm_rm32_er, ShowUselessPrefixes=true
64, 62 E10F18 7B D3, EVEX_Vcvtusi2sd_xmm_xmm_rm32_er, ShowUselessPrefixes=true
64, 62 714F30 7B D3, EVEX_Vcvtusi2sd_xmm_xmm_rm32_er, ShowUselessPrefixes=true
64, 62 D14F58 7B D3, EVEX_Vcvtusi2sd_xmm_xmm_rm32_er, ShowUselessPrefixes=true
64, 62 F14F78 7B D3, EVEX_Vcvtusi2sd_xmm_xmm_rm32_er, ShowUselessPrefixes=true
64, 62 F17E9B E6 D3, EVEX_Vcvtdq2pd_zmm_k1z_ymmm256b32_er, ShowUselessPrefixes=true
64, 62 317E3B E6 D3, EVEX_Vcvtdq2pd_zmm_k1z_ymmm256b32_er, ShowUselessPrefixes=true
64, 62 C17EDB E6 D3, EVEX_Vcvtdq2pd_zmm_k1z_ymmm256b32_er, ShowUselessPrefixes=true
64, 62 F17E7B E6 D3, EVEX_Vcvtdq2pd_zmm_k1z_ymmm256b32_er, ShowUselessPrefixes=true
64, 62 F17E9B 7A D3, EVEX_Vcvtudq2pd_zmm_k1z_ymmm256b32_er, ShowUselessPrefixes=true
64, 62 317E3B 7A D3, EVEX_Vcvtudq2pd_zmm_k1z_ymmm256b32_er, ShowUselessPrefixes=true
64, 62 C17EDB 7A D3, EVEX_Vcvtudq2pd_zmm_k1z_ymmm256b32_er, ShowUselessPrefixes=true
64, 62 F17E7B 7A D3, EVEX_Vcvtudq2pd_zmm_k1z_ymmm256b32_er, ShowUselessPrefixes=true

64, 26 A0 123456789ABCDEF0, Mov_AL_moffs8, ShowUselessPrefixes=false
64, 2E A0 123456789ABCDEF0, Mov_AL_moffs8, ShowUselessPrefixes=false
64, 36 A0 123456789ABCDEF0, Mov_AL_moffs8, ShowUselessPrefixes=false
64, 3E A0 123456789ABCDEF0, Mov_AL_moffs8, ShowUselessPrefixes=false
64, 64 A0 123456789ABCDEF0, Mov_AL_moffs8, ShowUselessPrefixes=false
64, 65 A0 123456789ABCDEF0, Mov_AL_moffs8, ShowUselessPrefixes=false
32, 26 A0 12345678, Mov_AL_moffs8, ShowUselessPrefixes=false
32, 2E A0 12345678, Mov_AL_moffs8, ShowUselessPrefixes=false
32, 36 A0 12345678, Mov_AL_moffs8, ShowUselessPrefixes=false
32, 3E A0 12345678, Mov_AL_moffs8, ShowUselessPrefixes=false
32, 64 A0 12345678, Mov_AL_moffs8, ShowUselessPrefixes=false
32, 65 A0 12345678, Mov_AL_moffs8, ShowUselessPrefixes=false
16, 26 A0 DEF0, Mov_AL_moffs8, ShowUselessPrefixes=false
16, 2E A0 DEF0, Mov_AL_moffs8, ShowUselessPrefixes=false
16, 36 A0 DEF0, Mov_AL_moffs8, ShowUselessPrefixes=false
16, 3E A0 DEF0, Mov_AL_moffs8, ShowUselessPrefixes=false
16, 64 A0 DEF0, Mov_AL_moffs8, ShowUselessPrefixes=false
16, 65 A0 DEF0, Mov_AL_moffs8, ShowUselessPrefixes=false
64, 26 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=false RipRelativeAddresses=false
64, 2E 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=false RipRelativeAddresses=false
64, 36 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=false RipRelativeAddresses=false
64, 3E 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=false RipRelativeAddresses=false
64, 64 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=false RipRelativeAddresses=false
64, 65 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=false RipRelativeAddresses=false
32, 26 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=false
32, 2E 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=false
32, 36 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=false
32, 3E 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=false
32, 64 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=false
32, 65 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=false
16, 26 8A 0E CCED, Mov_r8_rm8, ShowUselessPrefixes=false
16, 2E 8A 0E CCED, Mov_r8_rm8, ShowUselessPrefixes=false
16, 36 8A 0E CCED, Mov_r8_rm8, ShowUselessPrefixes=false
16, 3E 8A 0E CCED, Mov_r8_rm8, ShowUselessPrefixes=false
16, 64 8A 0E CCED, Mov_r8_rm8, ShowUselessPrefixes=false
16, 65 8A 0E CCED, Mov_r8_rm8, ShowUselessPrefixes=false

64, 26 A0 123456789ABCDEF0, Mov_AL_moffs8, ShowUselessPrefixes=true
64, 2E A0 123456789ABCDEF0, Mov_AL_moffs8, ShowUselessPrefixes=true
64, 36 A0 123456789ABCDEF0, Mov_AL_moffs8, ShowUselessPrefixes=true
64, 3E A0 123456789ABCDEF0, Mov_AL_moffs8, ShowUselessPrefixes=true
64, 64 A0 123456789ABCDEF0, Mov_AL_moffs8, ShowUselessPrefixes=true
64, 65 A0 123456789ABCDEF0, Mov_AL_moffs8, ShowUselessPrefixes=true
32, 26 A0 12345678, Mov_AL_moffs8, ShowUselessPrefixes=true
32, 2E A0 12345678, Mov_AL_moffs8, ShowUselessPrefixes=true
32, 36 A0 12345678, Mov_AL_moffs8, ShowUselessPrefixes=true
32, 3E A0 12345678, Mov_AL_moffs8, ShowUselessPrefixes=true
32, 64 A0 12345678, Mov_AL_moffs8, ShowUselessPrefixes=true
32, 65 A0 12345678, Mov_AL_moffs8, ShowUselessPrefixes=true
16, 26 A0 DEF0, Mov_AL_moffs8, ShowUselessPrefixes=true
16, 2E A0 DEF0, Mov_AL_moffs8, ShowUselessPrefixes=true
16, 36 A0 DEF0, Mov_AL_moffs8, ShowUselessPrefixes=true
16, 3E A0 DEF0, Mov_AL_moffs8, ShowUselessPrefixes=true
16, 64 A0 DEF0, Mov_AL_moffs8, ShowUselessPrefixes=true
16, 65 A0 DEF0, Mov_AL_moffs8, ShowUselessPrefixes=true
64, 26 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=true RipRelativeAddresses=false
64, 2E 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=true RipRelativeAddresses=false
64, 36 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=true RipRelativeAddresses=false
64, 3E 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=true RipRelativeAddresses=false
64, 64 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=true RipRelativeAddresses=false
64, 65 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=true RipRelativeAddresses=false
32, 26 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=true
32, 2E 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=true
32, 36 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=true
32, 3E 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=true
32, 64 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=true
32, 65 8A 0D 88A9CBED, Mov_r8_rm8, ShowUselessPrefixes=true
16, 26 8A 0E CCED, Mov_r8_rm8, ShowUselessPrefixes=true
16, 2E 8A 0E CCED, Mov_r8_rm8, ShowUselessPrefixes=true
16, 36 8A 0E CCED, Mov_r8_rm8, ShowUselessPrefixes=true
16, 3E 8A 0E CCED, Mov_r8_rm8, ShowUselessPrefixes=true
16, 64 8A 0E CCED, Mov_r8_rm8, ShowUselessPrefixes=true
16, 65 8A 0E CCED, Mov_r8_rm8, ShowUselessPrefixes=true

64, 26 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=false
64, 2E 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=false
64, 36 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=false
64, 3E 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=false
64, 64 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=false
64, 65 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=false
64, 26 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
64, 2E 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
64, 36 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
64, 3E 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
64, 64 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
64, 65 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
64, 26 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
64, 2E C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
64, 36 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
64, 3E C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
64, 64 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
64, 65 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false

32, 26 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=false
32, 2E 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=false
32, 36 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=false
32, 3E 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=false
32, 64 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=false
32, 65 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=false
32, 26 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
32, 2E 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
32, 36 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
32, 3E 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
32, 64 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
32, 65 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
32, 26 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
32, 2E C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
32, 36 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
32, 3E C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
32, 64 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
32, 65 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false

16, 26 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=false
16, 2E 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=false
16, 36 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=false
16, 3E 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=false
16, 64 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=false
16, 65 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=false
16, 26 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
16, 2E 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
16, 36 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
16, 3E 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
16, 64 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
16, 65 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
16, 26 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
16, 2E C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
16, 36 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
16, 3E C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
16, 64 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false
16, 65 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=false

64, 26 0F01 C8, Monitorq, ShowUselessPrefixes=false
64, 2E 0F01 C8, Monitorq, ShowUselessPrefixes=false
64, 36 0F01 C8, Monitorq, ShowUselessPrefixes=false
64, 3E 0F01 C8, Monitorq, ShowUselessPrefixes=false
64, 64 0F01 C8, Monitorq, ShowUselessPrefixes=false
64, 65 0F01 C8, Monitorq, ShowUselessPrefixes=false
